Time [s]	p_1 [bar]	p_2 [bar]	T TestRig [°C]	h TestRig [%]	TT1 [°C]	TT2 [°C]	TT3 [°C]	TT4 [°C]	TT5 [°C]	TT6 [°C]	TT7 [°C]	TT8 [°C]	TT21 [°C]	TT22 [°C]	TT23 [°C]	TT24 [°C]	TT25 [°C]	TT26 [°C]	TT31 [°C]
209.700000	688.024008	692.524594	17.510650	67.075486	45.563818	46.628015	49.213937	48.931416	49.046599	48.487987	48.502221	47.348386	17.643453	17.530405	18.283479	15.860255	15.769371	15.906275	-10.597642
209.800000	686.452265	691.782382	17.500797	67.302126	45.563818	46.628015	49.213937	48.931416	49.046599	48.487987	48.502221	47.348386	17.643453	17.530405	18.283479	15.860255	15.769371	15.906275	-10.597642
209.900000	686.190308	690.909192	17.464666	67.121471	45.563818	46.628015	49.213937	48.931416	49.046599	48.487987	48.502221	47.348386	17.643453	17.530405	18.283479	15.860255	15.769371	15.906275	-10.597642
210.000000	686.583244	691.826042	17.382550	67.489350	45.563818	46.628015	49.213937	48.931416	49.046599	48.487987	48.502221	47.348386	17.643453	17.530405	18.283479	15.860255	15.769371	15.906275	-10.597642
210.100000	686.102989	690.690894	17.451527	67.121471	45.597543	46.611262	49.172601	48.865678	48.878553	48.332754	48.407769	47.475897	17.628585	17.528304	18.282539	15.871400	15.776797	15.909053	-10.424814
210.200000	689.552091	692.349956	17.402258	66.993371	45.597543	46.611262	49.172601	48.865678	48.878553	48.332754	48.407769	47.475897	17.628585	17.528304	18.282539	15.871400	15.776797	15.909053	-10.424814
210.300000	686.670563	691.171149	17.464666	67.210156	45.597543	46.611262	49.172601	48.865678	48.878553	48.332754	48.407769	47.475897	17.628585	17.528304	18.282539	15.871400	15.776797	15.909053	-10.424814
210.400000	687.980348	691.607744	17.405543	66.770015	45.597543	46.611262	49.172601	48.865678	48.878553	48.332754	48.407769	47.475897	17.628585	17.528304	18.282539	15.871400	15.776797	15.909053	-10.424814
210.500000	687.325455	690.996511	17.490943	67.157602	45.597543	46.611262	49.172601	48.865678	48.878553	48.332754	48.407769	47.475897	17.628585	17.528304	18.282539	15.871400	15.776797	15.909053	-10.424814
210.600000	687.019839	690.734553	17.428535	66.996655	45.597543	46.611262	49.172601	48.865678	48.878553	48.332754	48.407769	47.475897	17.628585	17.528304	18.282539	15.871400	15.776797	15.909053	-10.424814
210.700000	689.814049	692.873870	17.724151	67.249572	45.597543	46.611262	49.172601	48.865678	48.878553	48.332754	48.407769	47.475897	17.628585	17.528304	18.282539	15.871400	15.776797	15.909053	-10.424814
210.800000	689.377453	692.349956	17.421966	67.308696	45.597543	46.611262	49.172601	48.865678	48.878553	48.332754	48.407769	47.475897	17.628585	17.528304	18.282539	15.871400	15.776797	15.909053	-10.424814
210.900000	687.107158	691.738722	17.619043	67.183879	45.597543	46.611262	49.172601	48.865678	48.878553	48.332754	48.407769	47.475897	17.628585	17.528304	18.282539	15.871400	15.776797	15.909053	-10.424814
211.000000	688.504263	692.306296	17.425250	67.206872	45.597543	46.611262	49.172601	48.865678	48.878553	48.332754	48.407769	47.475897	17.628585	17.528304	18.282539	15.871400	15.776797	15.909053	-10.424814
211.100000	688.329625	690.996511	17.448243	67.233149	45.407346	46.613530	49.006393	48.806506	48.886464	48.206898	48.378402	47.634839	17.644840	17.537132	18.284401	15.882562	15.788658	15.924166	-10.250379
211.200000	688.198646	692.175318	17.405543	67.197018	45.407346	46.613530	49.006393	48.806506	48.886464	48.206898	48.378402	47.634839	17.644840	17.537132	18.284401	15.882562	15.788658	15.924166	-10.250379
211.300000	686.408605	690.297958	17.428535	67.229864	45.407346	46.613530	49.006393	48.806506	48.886464	48.206898	48.378402	47.634839	17.644840	17.537132	18.284401	15.882562	15.788658	15.924166	-10.250379
211.400000	687.936689	690.996511	17.392404	67.206872	45.407346	46.613530	49.006393	48.806506	48.886464	48.206898	48.378402	47.634839	17.644840	17.537132	18.284401	15.882562	15.788658	15.924166	-10.250379
211.500000	687.936689	692.349956	17.425250	67.210156	45.407346	46.613530	49.006393	48.806506	48.886464	48.206898	48.378402	47.634839	17.644840	17.537132	18.284401	15.882562	15.788658	15.924166	-10.250379
211.600000	686.757882	690.778213	17.684735	67.213441	45.407346	46.613530	49.006393	48.806506	48.886464	48.206898	48.378402	47.634839	17.644840	17.537132	18.284401	15.882562	15.788658	15.924166	-10.250379
211.700000	687.980348	691.957020	17.484373	67.190449	45.407346	46.613530	49.006393	48.806506	48.886464	48.206898	48.378402	47.634839	17.644840	17.537132	18.284401	15.882562	15.788658	15.924166	-10.250379
211.800000	686.670563	691.214808	17.927797	67.206872	45.407346	46.613530	49.006393	48.806506	48.886464	48.206898	48.378402	47.634839	17.644840	17.537132	18.284401	15.882562	15.788658	15.924166	-10.250379
211.900000	687.456434	691.520425	17.425250	67.203587	45.407346	46.613530	49.006393	48.806506	48.886464	48.206898	48.378402	47.634839	17.644840	17.537132	18.284401	15.882562	15.788658	15.924166	-10.250379
212.000000	686.757882	690.952851	17.375981	67.177310	45.407346	46.613530	49.006393	48.806506	48.886464	48.206898	48.378402	47.634839	17.644840	17.537132	18.284401	15.882562	15.788658	15.924166	-10.250379
212.100000	688.678901	690.996511	17.500797	67.220010	45.199862	46.468462	48.874227	48.676579	48.881455	48.139063	48.386270	47.624399	17.646191	17.541501	18.297352	15.884380	15.798379	15.938767	-10.100434
212.200000	687.587413	692.306296	17.431820	67.183879	45.199862	46.468462	48.874227	48.676579	48.881455	48.139063	48.386270	47.624399	17.646191	17.541501	18.297352	15.884380	15.798379	15.938767	-10.100434
212.300000	687.325455	691.869701	17.536927	67.220010	45.199862	46.468462	48.874227	48.676579	48.881455	48.139063	48.386270	47.624399	17.646191	17.541501	18.297352	15.884380	15.798379	15.938767	-10.100434
212.400000	687.194477	691.083830	17.307004	67.131325	45.199862	46.468462	48.874227	48.676579	48.881455	48.139063	48.386270	47.624399	17.646191	17.541501	18.297352	15.884380	15.798379	15.938767	-10.100434
212.500000	687.500094	691.869701	17.582912	67.269280	45.199862	46.468462	48.874227	48.676579	48.881455	48.139063	48.386270	47.624399	17.646191	17.541501	18.297352	15.884380	15.798379	15.938767	-10.100434
212.600000	687.281796	692.131658	17.507366	67.177310	45.199862	46.468462	48.874227	48.676579	48.881455	48.139063	48.386270	47.624399	17.646191	17.541501	18.297352	15.884380	15.798379	15.938767	-10.100434
212.700000	686.932520	690.472596	17.500797	67.183879	45.199862	46.468462	48.874227	48.676579	48.881455	48.139063	48.386270	47.624399	17.646191	17.541501	18.297352	15.884380	15.798379	15.938767	-10.100434
212.800000	686.626903	691.957020	17.284012	67.144464	45.199862	46.468462	48.874227	48.676579	48.881455	48.139063	48.386270	47.624399	17.646191	17.541501	18.297352	15.884380	15.798379	15.938767	-10.100434
212.900000	686.583244	691.695063	17.001534	67.144464	45.199862	46.468462	48.874227	48.676579	48.881455	48.139063	48.386270	47.624399	17.646191	17.541501	18.297352	15.884380	15.798379	15.938767	-10.100434
213.000000	687.063498	691.258468	17.888382	67.180595	45.199862	46.468462	48.874227	48.676579	48.881455	48.139063	48.386270	47.624399	17.646191	17.541501	18.297352	15.884380	15.798379	15.938767	-10.100434
213.100000	686.670563	691.083830	17.497512	67.282418	45.055397	46.190847	48.886916	48.567733	48.722477	48.107240	48.362360	47.622857	17.653428	17.519721	18.273730	15.865595	15.784242	15.919983	-9.917857
213.200000	686.059329	689.817704	17.333281	67.154318	45.055397	46.190847	48.886916	48.567733	48.722477	48.107240	48.362360	47.622857	17.653428	17.519721	18.273730	15.865595	15.784242	15.919983	-9.917857
213.300000	687.543753	690.734553	17.375981	67.256141	45.055397	46.190847	48.886916	48.567733	48.722477	48.107240	48.362360	47.622857	17.653428	17.519721	18.273730	15.865595	15.784242	15.919983	-9.917857
213.400000	687.456434	691.258468	17.415396	67.239718	45.055397	46.190847	48.886916	48.567733	48.722477	48.107240	48.362360	47.622857	17.653428	17.519721	18.273730	15.865595	15.784242	15.919983	-9.917857
213.500000	686.408605	689.555746	17.418681	67.236434	45.055397	46.190847	48.886916	48.567733	48.722477	48.107240	48.362360	47.622857	17.653428	17.519721	18.273730	15.865595	15.784242	15.919983	-9.917857
213.600000	685.884691	690.341618	17.753712	67.229864	45.055397	46.190847	48.886916	48.567733	48.722477	48.107240	48.362360	47.622857	17.653428	17.519721	18.273730	15.865595	15.784242	15.919983	-9.917857
213.700000	686.714222	690.428937	17.405543	67.246287	45.055397	46.190847	48.886916	48.567733	48.722477	48.107240	48.362360	47.622857	17.653428	17.519721	18.273730	15.865595	15.784242	15.919983	-9.917857
213.800000	687.456434	691.040170	17.448243	67.265995	45.055397	46.190847	48.886916	48.567733	48.722477	48.107240	48.362360	47.622857	17.653428	17.519721	18.273730	15.865595	15.784242	15.919983	-9.917857
213.900000	687.194477	692.000680	17.408827	67.170741	45.055397	46.190847	48.886916	48.567733	48.722477	48.107240	48.362360	47.622857	17.653428	17.519721	18.273730	15.865595	15.784242	15.919983	-9.917857
214.000000	686.670563	690.778213	17.435104	67.206872	45.055397	46.190847	48.886916	48.567733	48.722477	48.107240	48.362360	47.622857	17.653428	17.519721	18.273730	15.865595	15.784242	15.919983	-9.917857
214.100000	687.587413	690.603575	17.395689	67.249572	44.750192	45.906511	48.892279	48.522265	48.657361	48.115544	48.278924	47.623930	17.643620	17.526858	18.276454	15.868325	15.786972	15.926199	-9.785250
214.200000	687.412775	691.651403	17.448243	67.239718	44.750192	45.906511	48.892279	48.522265	48.657361	48.115544	48.278924	47.623930	17.643620	17.526858	18.276454	15.868325	15.786972	15.926199	-9.785250
214.300000	688.635241	692.917530	17.431820	67.226580	44.750192	45.906511	48.892279	48.522265	48.657361	48.115544	48.278924	47.623930	17.643620	17.526858	18.276454	15.868325	15.786972	15.926199	-9.785250
214.400000	686.670563	690.603575	17.362842	67.164172	44.750192	45.906511	48.892279	48.522265	48.657361	48.115544	48.278924	47.623930	17.643620	17.526858	18.276454	15.868325	15.786972	15.926199	-9.785250
214.500000	687.543753	690.734553	17.428535	67.308696	44.750192	45.906511	48.892279	48.522265	48.657361	48.115544	48.278924	47.623930	17.643620	17.526858	18.276454	15.868325	15.786972	15.926199	-9.785250
214.600000	687.500094	690.210639	17.385835	67.269280	44.750192	45.906511	48.892279	48.522265	48.657361	48.115544	48.278924	47.623930	17.643620	17.526858	18.276454	15.868325	15.786972	15.926199	-9.785250
214.700000	687.107158	690.297958	17.467950	67.259426	44.750192	45.906511	48.892279	48.522265	48.657361	48.115544	48.278924	47.623930	17.643620	17.526858	18.276454	15.868325	15.786972	15.926199	-9.785250
214.800000	686.452265	689.817704	17.408827	67.328403	44.750192	45.906511	48.892279	48.522265	48.657361	48.115544	48.278924	47.623930	17.643620	17.526858	18.276454	15.868325	15.786972	15.926199	-9.785250
214.900000	687.631072	691.782382	17.428535	67.239718	44.750192	45.906511	48.892279	48.522265	48.657361	48.115544	48.278924	47.623930	17.643620	17.526858	18.276454	15.868325	15.786972	15.926199	-9.785250
215.000000	688.329625	692.044339	17.398973	67.259426	44.574499	45.692037	48.847465	48.484895	48.536632	48.111836	48.216239	47.584501	17.646079	17.526531	18.291904	15.888451	15.794780	15.940979	-9.627774
215.100000	686.976179	689.250130	17.382550	67.249572	44.574499	45.692037	48.847465	48.484895	48.536632	48.111836	48.216239	47.584501	17.646079	17.526531	18.291904	15.888451	15.794780	15.940979	-9.627774
215.200000	686.976179	690.472596	17.408827	67.269280	44.574499	45.692037	48.847465	48.484895	48.536632	48.111836	48.216239	47.584501	17.646079	17.526531	18.291904	15.888451	15.794780	15.940979	-9.627774
215.300000	686.277627	691.083830	17.362842	67.233149	44.574499	45.692037	48.847465	48.484895	48.536632	48.111836	48.216239	47.584501	17.646079	17.526531	18.291904	15.888451	15.794780	15.940979	-9.627774
215.400000	687.805710	690.341618	17.451527	67.285703	44.574499	45.692037	48.847465	48.484895	48.536632	48.111836	48.216239	47.584501	17.646079	17.526531	18.291904	15.888451	15.794780	15.940979	-9.627774
215.500000	687.238136	690.821873	17.362842	67.361250	44.574499	45.692037	48.847465	48.484895	48.536632	48.111836	48.216239	47.584501	17.646079	17.526531	18.291904	15.888451	15.794780	15.940979	-9.627774
215.600000	686.670563	690.734553	17.405543	67.259426	44.574499	45.692037	48.847465	48.484895	48.536632	48.111836	48.216239	47.584501	17.646079	17.526531	18.291904	15.888451	15.794780	15.940979	-9.627774
215.700000	685.622734	690.428937	17.402258	67.334973	44.574499	45.692037	48.847465	48.484895	48.536632	48.111836	48.216239	47.584501	17.646079	17.526531	18.291904	15.888451	15.794780	15.940979	-9.627774
215.800000	686.714222	690.472596	17.441673	67.344827	44.574499	45.692037	48.847465	48.484895	48.536632	48.111836	48.216239	47.584501	17.646079	17.526531	18.291904	15.888451	15.794780	15.940979	-9.627774
215.900000	686.801541	690.821873	17.438389	67.318549	44.574499	45.692037	48.847465	48.484895	48.536632	48.111836	48.216239	47.584501	17.646079	17.526531	18.291904	15.888451	15.794780	15.940979	-9.627774
216.000000	686.714222	690.166980	17.428535	67.341542	44.630084	45.592713	48.758538	48.444974	48.531731	47.988961	48.169079	47.436030	17.641740	17.524746	18.287103	15.885966	15.798571	15.926873	-9.474515
216.100000	687.893029	692.480934	17.408827	67.308696	44.630084	45.592713	48.758538	48.444974	48.531731	47.988961	48.169079	47.436030	17.641740	17.524746	18.287103	15.885966	15.798571	15.926873	-9.474515
216.200000	687.543753	690.428937	17.379266	67.357965	44.630084	45.592713	48.758538	48.444974	48.531731	47.988961	48.169079	47.436030	17.641740	17.524746	18.287103	15.885966	15.798571	15.926873	-9.474515
216.300000	687.500094	691.171149	17.405543	67.305411	44.630084	45.592713	48.758538	48.444974	48.531731	47.988961	48.169079	47.436030	17.641740	17.524746	18.287103	15.885966	15.798571	15.926873	-9.474515
216.400000	687.980348	691.782382	17.382550	67.364534	44.630084	45.592713	48.758538	48.444974	48.531731	47.988961	48.169079	47.436030	17.641740	17.524746	18.287103	15.885966	15.798571	15.926873	-9.474515
216.500000	685.491755	690.123320	17.395689	67.341542	44.630084	45.592713	48.758538	48.444974	48.531731	47.988961	48.169079	47.436030	17.641740	17.524746	18.287103	15.885966	15.798571	15.926873	-9.474515
216.600000	687.587413	690.909192	17.421966	67.361250	44.630084	45.592713	48.758538	48.444974	48.531731	47.988961	48.169079	47.436030	17.641740	17.524746	18.287103	15.885966	15.798571	15.926873	-9.474515
216.700000	686.583244	690.603575	17.405543	67.318549	44.630084	45.592713	48.758538	48.444974	48.531731	47.988961	48.169079	47.436030	17.641740	17.524746	18.287103	15.885966	15.798571	15.926873	-9.474515
216.800000	687.238136	690.865532	17.392404	67.311980	44.630084	45.592713	48.758538	48.444974	48.531731	47.988961	48.169079	47.436030	17.641740	17.524746	18.287103	15.885966	15.798571	15.926873	-9.474515
216.900000	688.766220	692.524594	17.441673	67.361250	44.630084	45.592713	48.758538	48.444974	48.531731	47.988961	48.169079	47.436030	17.641740	17.524746	18.287103	15.885966	15.798571	15.926873	-9.474515
217.000000	685.972010	689.817704	17.385835	67.341542	44.667256	45.554687	48.692364	48.399572	48.578508	47.850422	48.081634	47.394439	17.635253	17.536133	18.320291	15.886211	15.793004	15.937112	-9.320717
217.100000	687.281796	689.381108	17.458096	67.361250	44.667256	45.554687	48.692364	48.399572	48.578508	47.850422	48.081634	47.394439	17.635253	17.536133	18.320291	15.886211	15.793004	15.937112	-9.320717
217.200000	686.757882	689.774044	17.395689	67.371104	44.667256	45.554687	48.692364	48.399572	48.578508	47.850422	48.081634	47.394439	17.635253	17.536133	18.320291	15.886211	15.793004	15.937112	-9.320717
217.300000	686.190308	689.905023	17.431820	67.377673	44.667256	45.554687	48.692364	48.399572	48.578508	47.850422	48.081634	47.394439	17.635253	17.536133	18.320291	15.886211	15.793004	15.937112	-9.320717
217.400000	686.321286	690.821873	17.395689	67.364534	44.667256	45.554687	48.692364	48.399572	48.578508	47.850422	48.081634	47.394439	17.635253	17.536133	18.320291	15.886211	15.793004	15.937112	-9.320717
217.500000	685.841032	690.123320	17.382550	67.328403	44.667256	45.554687	48.692364	48.399572	48.578508	47.850422	48.081634	47.394439	17.635253	17.536133	18.320291	15.886211	15.793004	15.937112	-9.320717
217.600000	685.098820	690.385277	17.389119	67.341542	44.667256	45.554687	48.692364	48.399572	48.578508	47.850422	48.081634	47.394439	17.635253	17.536133	18.320291	15.886211	15.793004	15.937112	-9.320717
217.700000	686.233967	690.734553	17.408827	67.338257	44.667256	45.554687	48.692364	48.399572	48.578508	47.850422	48.081634	47.394439	17.635253	17.536133	18.320291	15.886211	15.793004	15.937112	-9.320717
217.800000	686.801541	689.730384	17.494227	67.374388	44.667256	45.554687	48.692364	48.399572	48.578508	47.850422	48.081634	47.394439	17.635253	17.536133	18.320291	15.886211	15.793004	15.937112	-9.320717
217.900000	685.841032	689.162811	17.431820	67.341542	44.667256	45.554687	48.692364	48.399572	48.578508	47.850422	48.081634	47.394439	17.635253	17.536133	18.320291	15.886211	15.793004	15.937112	-9.320717
218.000000	686.626903	690.254299	17.359558	67.315265	44.627726	45.580621	48.654535	48.323775	48.570497	47.827941	48.066840	47.435712	17.641877	17.520240	18.295824	15.877039	15.795919	15.936540	-9.195796
218.100000	687.325455	692.044339	17.412112	67.407235	44.627726	45.580621	48.654535	48.323775	48.570497	47.827941	48.066840	47.435712	17.641877	17.520240	18.295824	15.877039	15.795919	15.936540	-9.195796
218.200000	688.024008	690.996511	17.408827	67.384242	44.627726	45.580621	48.654535	48.323775	48.570497	47.827941	48.066840	47.435712	17.641877	17.520240	18.295824	15.877039	15.795919	15.936540	-9.195796
218.300000	686.102989	690.036001	17.389119	67.410519	44.627726	45.580621	48.654535	48.323775	48.570497	47.827941	48.066840	47.435712	17.641877	17.520240	18.295824	15.877039	15.795919	15.936540	-9.195796
218.400000	686.583244	689.599406	17.431820	67.413804	44.627726	45.580621	48.654535	48.323775	48.570497	47.827941	48.066840	47.435712	17.641877	17.520240	18.295824	15.877039	15.795919	15.936540	-9.195796
218.500000	686.408605	690.472596	17.402258	67.394096	44.627726	45.580621	48.654535	48.323775	48.570497	47.827941	48.066840	47.435712	17.641877	17.520240	18.295824	15.877039	15.795919	15.936540	-9.195796
218.600000	686.059329	690.036001	17.398973	67.380958	44.627726	45.580621	48.654535	48.323775	48.570497	47.827941	48.066840	47.435712	17.641877	17.520240	18.295824	15.877039	15.795919	15.936540	-9.195796
218.700000	687.980348	691.476765	17.408827	67.397381	44.627726	45.580621	48.654535	48.323775	48.570497	47.827941	48.066840	47.435712	17.641877	17.520240	18.295824	15.877039	15.795919	15.936540	-9.195796
218.800000	686.102989	691.171149	17.461381	67.325119	44.627726	45.580621	48.654535	48.323775	48.570497	47.827941	48.066840	47.435712	17.641877	17.520240	18.295824	15.877039	15.795919	15.936540	-9.195796
218.900000	685.753713	689.468427	17.395689	67.308696	44.627726	45.580621	48.654535	48.323775	48.570497	47.827941	48.066840	47.435712	17.641877	17.520240	18.295824	15.877039	15.795919	15.936540	-9.195796
219.000000	685.928351	690.559915	17.385835	67.384242	44.671078	45.599715	48.614173	48.317072	48.557921	47.868702	48.045898	47.450031	17.651007	17.537496	18.311214	15.883624	15.801110	15.954513	-9.056070
219.100000	686.845201	689.774044	17.369412	67.574751	44.671078	45.599715	48.614173	48.317072	48.557921	47.868702	48.045898	47.450031	17.651007	17.537496	18.311214	15.883624	15.801110	15.954513	-9.056070
219.200000	687.238136	690.079661	17.395689	67.193733	44.671078	45.599715	48.614173	48.317072	48.557921	47.868702	48.045898	47.450031	17.651007	17.537496	18.311214	15.883624	15.801110	15.954513	-9.056070
219.300000	685.622734	688.638897	17.395689	67.433512	44.671078	45.599715	48.614173	48.317072	48.557921	47.868702	48.045898	47.450031	17.651007	17.537496	18.311214	15.883624	15.801110	15.954513	-9.056070
219.400000	685.360777	690.472596	17.398973	67.361250	44.671078	45.599715	48.614173	48.317072	48.557921	47.868702	48.045898	47.450031	17.651007	17.537496	18.311214	15.883624	15.801110	15.954513	-9.056070
219.500000	687.107158	691.345787	17.412112	67.223295	44.671078	45.599715	48.614173	48.317072	48.557921	47.868702	48.045898	47.450031	17.651007	17.537496	18.311214	15.883624	15.801110	15.954513	-9.056070
219.600000	685.666394	689.599406	17.415396	67.160887	44.671078	45.599715	48.614173	48.317072	48.557921	47.868702	48.045898	47.450031	17.651007	17.537496	18.311214	15.883624	15.801110	15.954513	-9.056070
219.700000	687.893029	691.214808	17.408827	67.502489	44.671078	45.599715	48.614173	48.317072	48.557921	47.868702	48.045898	47.450031	17.651007	17.537496	18.311214	15.883624	15.801110	15.954513	-9.056070
219.800000	686.583244	689.206470	17.379266	67.295557	44.671078	45.599715	48.614173	48.317072	48.557921	47.868702	48.045898	47.450031	17.651007	17.537496	18.311214	15.883624	15.801110	15.954513	-9.056070
219.900000	686.146648	689.730384	17.395689	67.078771	44.671078	45.599715	48.614173	48.317072	48.557921	47.868702	48.045898	47.450031	17.651007	17.537496	18.311214	15.883624	15.801110	15.954513	-9.056070
220.000000	687.587413	690.254299	17.372696	67.239718	44.708208	45.629347	48.547952	48.242476	48.381665	47.900091	48.008804	47.344184	17.643782	17.526556	18.301672	15.891265	15.807124	15.944955	-8.904211
220.100000	685.753713	689.512087	17.379266	67.206872	44.708208	45.629347	48.547952	48.242476	48.381665	47.900091	48.008804	47.344184	17.643782	17.526556	18.301672	15.891265	15.807124	15.944955	-8.904211
220.200000	685.055160	689.686725	17.418681	67.571466	44.708208	45.629347	48.547952	48.242476	48.381665	47.900091	48.008804	47.344184	17.643782	17.526556	18.301672	15.891265	15.807124	15.944955	-8.904211
220.300000	686.102989	690.123320	17.389119	67.252857	44.708208	45.629347	48.547952	48.242476	48.381665	47.900091	48.008804	47.344184	17.643782	17.526556	18.301672	15.891265	15.807124	15.944955	-8.904211
220.400000	685.972010	688.988173	17.382550	67.256141	44.708208	45.629347	48.547952	48.242476	48.381665	47.900091	48.008804	47.344184	17.643782	17.526556	18.301672	15.891265	15.807124	15.944955	-8.904211
220.500000	684.531246	688.726216	17.389119	67.502489	44.708208	45.629347	48.547952	48.242476	48.381665	47.900091	48.008804	47.344184	17.643782	17.526556	18.301672	15.891265	15.807124	15.944955	-8.904211
220.600000	686.321286	691.083830	17.270873	67.183879	44.708208	45.629347	48.547952	48.242476	48.381665	47.900091	48.008804	47.344184	17.643782	17.526556	18.301672	15.891265	15.807124	15.944955	-8.904211
220.700000	686.321286	689.599406	17.421966	67.525481	44.708208	45.629347	48.547952	48.242476	48.381665	47.900091	48.008804	47.344184	17.643782	17.526556	18.301672	15.891265	15.807124	15.944955	-8.904211
220.800000	686.757882	691.214808	17.402258	67.380958	44.708208	45.629347	48.547952	48.242476	48.381665	47.900091	48.008804	47.344184	17.643782	17.526556	18.301672	15.891265	15.807124	15.944955	-8.904211
220.900000	685.360777	689.948682	17.448243	66.963809	44.708208	45.629347	48.547952	48.242476	48.381665	47.900091	48.008804	47.344184	17.643782	17.526556	18.301672	15.891265	15.807124	15.944955	-8.904211
221.000000	686.932520	689.948682	17.402258	67.420373	44.559644	45.747603	48.507587	48.210689	48.170465	47.921865	47.963452	47.186874	17.651288	17.532902	18.299894	15.895991	15.805575	15.947821	-8.784944
221.100000	687.281796	689.817704	17.421966	67.364534	44.559644	45.747603	48.507587	48.210689	48.170465	47.921865	47.963452	47.186874	17.651288	17.532902	18.299894	15.895991	15.805575	15.947821	-8.784944
221.200000	686.277627	690.036001	17.379266	67.357965	44.559644	45.747603	48.507587	48.210689	48.170465	47.921865	47.963452	47.186874	17.651288	17.532902	18.299894	15.895991	15.805575	15.947821	-8.784944
221.300000	686.539584	689.643065	17.395689	67.443366	44.559644	45.747603	48.507587	48.210689	48.170465	47.921865	47.963452	47.186874	17.651288	17.532902	18.299894	15.895991	15.805575	15.947821	-8.784944
221.400000	685.448096	689.599406	17.405543	67.578036	44.559644	45.747603	48.507587	48.210689	48.170465	47.921865	47.963452	47.186874	17.651288	17.532902	18.299894	15.895991	15.805575	15.947821	-8.784944
221.500000	686.408605	689.337449	17.402258	67.124756	44.559644	45.747603	48.507587	48.210689	48.170465	47.921865	47.963452	47.186874	17.651288	17.532902	18.299894	15.895991	15.805575	15.947821	-8.784944
221.600000	686.888860	691.782382	17.287296	67.354680	44.559644	45.747603	48.507587	48.210689	48.170465	47.921865	47.963452	47.186874	17.651288	17.532902	18.299894	15.895991	15.805575	15.947821	-8.784944
221.700000	684.225629	689.075492	17.684735	67.413804	44.559644	45.747603	48.507587	48.210689	48.170465	47.921865	47.963452	47.186874	17.651288	17.532902	18.299894	15.895991	15.805575	15.947821	-8.784944
221.800000	686.932520	690.385277	17.448243	67.509058	44.559644	45.747603	48.507587	48.210689	48.170465	47.921865	47.963452	47.186874	17.651288	17.532902	18.299894	15.895991	15.805575	15.947821	-8.784944
221.900000	686.277627	689.905023	17.339850	67.528766	44.559644	45.747603	48.507587	48.210689	48.170465	47.921865	47.963452	47.186874	17.651288	17.532902	18.299894	15.895991	15.805575	15.947821	-8.784944
222.000000	686.190308	690.123320	17.448243	67.614167	44.460412	45.851308	48.465813	48.196024	48.159867	48.032634	47.936579	47.137597	17.655489	17.532461	18.307342	15.900431	15.805366	15.944127	-8.646213
222.100000	685.622734	690.297958	17.323427	67.078771	44.460412	45.851308	48.465813	48.196024	48.159867	48.032634	47.936579	47.137597	17.655489	17.532461	18.307342	15.900431	15.805366	15.944127	-8.646213
222.200000	685.491755	690.996511	17.412112	67.453219	44.460412	45.851308	48.465813	48.196024	48.159867	48.032634	47.936579	47.137597	17.655489	17.532461	18.307342	15.900431	15.805366	15.944127	-8.646213
222.300000	687.194477	690.952851	17.816120	67.374388	44.460412	45.851308	48.465813	48.196024	48.159867	48.032634	47.936579	47.137597	17.655489	17.532461	18.307342	15.900431	15.805366	15.944127	-8.646213
222.400000	686.233967	690.385277	17.119781	67.417089	44.460412	45.851308	48.465813	48.196024	48.159867	48.032634	47.936579	47.137597	17.655489	17.532461	18.307342	15.900431	15.805366	15.944127	-8.646213
222.500000	686.670563	690.036001	17.254450	67.344827	44.460412	45.851308	48.465813	48.196024	48.159867	48.032634	47.936579	47.137597	17.655489	17.532461	18.307342	15.900431	15.805366	15.944127	-8.646213
222.600000	685.884691	689.162811	17.477804	67.397381	44.460412	45.851308	48.465813	48.196024	48.159867	48.032634	47.936579	47.137597	17.655489	17.532461	18.307342	15.900431	15.805366	15.944127	-8.646213
222.700000	686.539584	690.821873	17.441673	67.292272	44.460412	45.851308	48.465813	48.196024	48.159867	48.032634	47.936579	47.137597	17.655489	17.532461	18.307342	15.900431	15.805366	15.944127	-8.646213
222.800000	685.928351	690.166980	17.454812	67.643728	44.460412	45.851308	48.465813	48.196024	48.159867	48.032634	47.936579	47.137597	17.655489	17.532461	18.307342	15.900431	15.805366	15.944127	-8.646213
222.900000	684.531246	688.857194	17.553350	67.285703	44.460412	45.851308	48.465813	48.196024	48.159867	48.032634	47.936579	47.137597	17.655489	17.532461	18.307342	15.900431	15.805366	15.944127	-8.646213
223.000000	684.487586	689.424768	17.241311	67.341542	44.320297	45.891091	48.388937	48.161844	48.166815	48.044102	47.891543	47.155179	17.636861	17.517545	18.286402	15.898048	15.793452	15.949878	-8.499721
223.100000	684.967841	689.162811	17.106642	67.295557	44.320297	45.891091	48.388937	48.161844	48.166815	48.044102	47.891543	47.155179	17.636861	17.517545	18.286402	15.898048	15.793452	15.949878	-8.499721
223.200000	685.404436	688.900854	17.435104	67.226580	44.320297	45.891091	48.388937	48.161844	48.166815	48.044102	47.891543	47.155179	17.636861	17.517545	18.286402	15.898048	15.793452	15.949878	-8.499721
